www.lastampa.it
www.vanityfair.it
www.repubblica.it
www.gazzetta.it
www.corriere.it
www.ilsole24ore.com
ilmessaggero.it
www.ilrestodelcarlino.it
www.avvenire.it
www.lanazione.it
www.ilgiornale.it
www.liberoquotidiano.it
www.ilgiorno.it
www.ilmattino.it
www.italiaoggi.it
www.ilfattoquotidiano.it
www.iltempo.it
ilmanifesto.info
www.linkiesta.it
www.valigiablu.it
espresso.repubblica.it
www.panorama.it
www.agi.it
www.ansa.it
www.dagospia.com
www.quotidiano.net
www.milanofinanza.it
www.huffingtonpost.it
www.corrieredellosport.it
www.tuttosport.com
www.metronews.it
www.leggo.it
city.corriere.it
www.dnews.eu
www.rainews.it
www.tgcom24.mediaset.it
tg24.sky.it
tg.la7.it
wwww.wired.it
www.la7.it
www.mediaset.it
